state,local_minimum_id,status,stored_objective,cartesian_objective,objective_abs_difference,sqrt_s_abs_difference,pOut_abs_difference,qOut_abs_difference,theta_p_abs_difference,theta_gamma_abs_difference,phi_p_abs_difference,phi_gamma_abs_difference,proton_direction_distance,photon_direction_distance,proton_vector_roundtrip_distance,photon_vector_roundtrip_distance,energy_residual,momentum_residual,within_objective_tolerance,within_kinematic_tolerance
GHZ,84,pass,3.1032936341916354e-08,3.103293364191135e-08,2.700005001994666e-15,2.851052727237402e-13,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,1.234637893388051e-18,2.3597264581159063e-16,1.6342109201344992e-16,1.4046826975820554e-16,0.0,0.0,True,True
GHZ,85,pass,3.109615327274358e-08,3.148953887177959e-08,3.933855990360098e-10,7.878142582740111e-13,8.326672684688674e-17,0.0,1.48318857196017e-16,0.0,2.723155034800584e-12,nan,1.3586727832256782e-14,1.2043323579157446e-16,3.0521821651465907e-16,2.499437983856467e-16,0.0,0.0,True,True
GHZ,86,pass,3.1221312734973895e-08,3.121701732541031e-08,4.2954095635870574e-12,9.823253321883385e-13,0.0,0.0,0.0,0.0,nan,nan,8.338441237071718e-17,6.634100684231439e-18,2.0795238153891892e-16,8.340025883550485e-17,0.0,1.1102230246251565e-16,True,True
GHZ,87,pass,3.197161336077152e-08,3.197113706531103e-08,4.762954604903305e-13,3.3217872896784684e-13,2.220446049250313e-16,0.0,0.0,0.0,nan,nan,2.3454947505347617e-16,7.864405688731198e-19,2.2911636380301444e-16,1.826985220886378e-16,8.881784197001252e-16,0.0,True,True
GHZ,88,pass,3.2087818337210636e-08,3.4595702719070454e-08,2.507884381859818e-09,5.950795411990839e-14,0.0,0.0,4.930619020032277e-16,0.0,1.0794529714530654e-09,nan,1.18772843883412e-15,1.475983340484596e-16,4.786568298561815e-16,2.5194375758973117e-16,8.881784197001252e-16,0.0,True,True
GHZ,89,pass,3.216731146148695e-08,3.2169388973048527e-08,2.077511561575062e-12,7.123190925995004e-13,0.0,9.71445146547012e-17,0.0,0.0,nan,nan,0.0,0.0,2.953867147917248e-16,9.71445146547012e-17,0.0,6.938893903907228e-17,True,True
GHZ,90,pass,3.2324919165191354e-08,3.304760307988924e-08,7.226839146978839e-10,3.0819791163594346e-13,1.6653345369377348e-16,0.0,3.589911977712121e-16,0.0,1.6804824198857204e-10,nan,1.1947288885870683e-15,9.291524277769492e-17,3.0157450028261013e-16,1.9783152452309867e-16,0.0,2.8147898161824577e-25,True,True
GHZ,91,pass,3.290727435502985e-08,3.290815778359111e-08,8.834285612631283e-13,4.840572387365683e-13,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,nan,nan,2.1189568841734252e-16,0.0,5.330212563919725e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
GHZ,92,pass,3.3102698571216055e-08,3.310288879954778e-08,1.9022833172122045e-13,6.039613253960852e-14,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,1.2287003786377187e-16,0.0,2.941245017795455e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,True
GHZ,93,pass,3.318507266969147e-08,3.3341867010875925e-08,1.5679434118445412e-10,8.659739592076221e-13,2.220446049250313e-16,0.0,4.104006766586857e-15,0.0,2.8665203544164797e-10,nan,5.810516576706269e-15,2.158332181928902e-16,4.620092110423885e-16,1.4068602225205476e-16,0.0,1.8318889259545728e-23,True,True
GHZ,94,pass,3.330458885485057e-08,3.3363054479312793e-08,5.84656244622213e-11,2.8954616482224083e-13,1.1102230246251565e-16,2.220446049250313e-16,9.575944637935097e-16,0.0,1.567190821560871e-12,nan,9.815166175701603e-16,8.385020800270338e-17,2.7327421207183956e-16,3.1011269662513204e-16,0.0,9.292570758755735e-23,True,True
GHZ,95,pass,3.404415106624961e-08,3.396437857442012e-08,7.977249182949372e-11,4.440892098500626e-13,1.951563910473908e-16,0.0,2.6000035457940385e-14,0.0,1.6724399642953358e-12,nan,6.779652616498128e-14,8.006609516061482e-17,3.230501444063991e-16,2.1743503504588022e-16,8.881784197001252e-16,9.292570758755735e-23,True,True
GHZ,96,pass,3.426384909422618e-08,3.4637216222430326e-08,3.7336712820414804e-10,8.43769498715119e-13,1.1102230246251565e-16,0.0,4.027268969697406e-16,0.0,2.6750157644528372e-11,nan,9.318976976289975e-16,3.8716018479386375e-17,2.3308765483139295e-16,2.395255169484213e-16,0.0,0.0,True,True
GHZ,97,pass,3.457676019136269e-08,3.6168490693155344e-08,1.591730501792653e-09,6.927791673660977e-13,4.579669976578771e-16,0.0,3.687407164006985e-15,0.0,1.342429278849977e-09,nan,5.69856410604112e-15,1.5260979588340615e-16,7.574931574548505e-16,2.205360247328876e-16,0.0,0.0,True,True
GHZ,98,pass,3.5639444570479696e-08,3.563870766014517e-08,7.369103345282043e-13,3.5083047578154947e-13,2.1510571102112408e-16,2.220446049250313e-16,3.9968028886505635e-15,0.0,2.509024099595081e-10,nan,2.7595714923494735e-14,1.5696985777229791e-16,4.933841998504639e-16,3.0655783544543094e-16,0.0,0.0,True,True
GHZ,99,pass,3.5834754418906554e-08,3.682743250732817e-08,9.926780884216148e-10,3.2862601528904634e-13,1.6653345369377348e-16,0.0,5.109607669698951e-16,0.0,1.5629719740672954e-10,nan,1.1981193626104515e-15,1.4603699690797335e-16,3.3351552929068325e-16,8.137790590129605e-17,0.0,2.8147898161824577e-25,True,True
GHZ,100,pass,3.626812355809853e-08,3.626825683279688e-08,1.3327469834944892e-13,7.265299473147024e-13,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,1.6898880176308224e-16,0.0,2.9538671305042247e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,True
GHZ,101,pass,3.64201388774591e-08,3.642104742114967e-08,9.085436905683148e-13,8.455458555545192e-13,4.440892098500626e-16,3.3306690738754696e-16,0.0,0.0,nan,nan,3.5505381578441445e-17,0.0,5.321696287456782e-16,3.3306690738754696e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
GHZ,102,pass,3.6744986379898424e-08,3.675286443369005e-08,7.878053791624677e-12,3.197442310920451e-14,0.0,1.3877787807814457e-16,0.0,0.0,nan,nan,2.449249478970058e-16,7.042650431246892e-17,2.1885146488811924e-16,1.3926934409936987e-16,0.0,4.163336342344337e-17,True,True
GHZ,103,pass,3.69193379616975e-08,3.6915618618554844e-08,3.719343142653142e-12,1.376676550535194e-13,3.3306690738754696e-16,0.0,4.870236158804886e-16,0.0,4.497735517361434e-12,nan,5.059660358927611e-16,1.3580175463312524e-16,5.35678105248574e-16,2.8027165564569903e-16,0.0,0.0,True,True
GHZ,104,pass,3.8007185815447135e-08,3.800618779229593e-08,9.980231512042724e-13,3.348432642269472e-13,1.5265566588595902e-16,0.0,2.1316282072803006e-14,0.0,7.191580664311914e-12,nan,3.3385961718285886e-14,2.2900415678290026e-16,6.482257898265168e-16,1.7538015318131394e-16,0.0,6.0492304599366574e-21,True,True
GHZ,105,pass,3.826251207331342e-08,3.8533737449319425e-08,2.712253760060037e-10,2.842170943040401e-14,2.498001805406602e-16,0.0,8.16837916750579e-16,0.0,1.5064394176533824e-11,nan,1.414999307519145e-15,4.3699866431170855e-17,4.1349417993037275e-16,2.317743931068173e-16,8.881784197001252e-16,0.0,True,True
GHZ,106,pass,3.859067691210877e-08,3.855570835922708e-08,3.496855288168786e-11,7.691625114603085e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,nan,nan,1.836791712648074e-18,1.8361199671335976e-18,3.154449655960958e-16,1.1165081108989028e-16,0.0,4.163336342344337e-17,True,True
GHZ,107,pass,3.865115764825934e-08,3.86511060489692e-08,5.1599290143281795e-14,2.113864638886298e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,nan,nan,1.2342286326512666e-16,1.0659972423228618e-16,2.5770733173198163e-16,1.4368950594185226e-16,4.440892098500626e-16,1.1102230246251565e-16,True,True
GHZ,108,pass,3.930848287313631e-08,3.955284408590211e-08,2.4436121276580037e-10,9.725553695716371e-13,3.3306690738754696e-16,0.0,1.689024354406543e-15,0.0,1.1541878564003127e-11,nan,2.4380826618348347e-15,2.437730936188747e-16,6.976308674461748e-16,6.478721465534455e-17,8.881784197001252e-16,7.282004180282826e-22,True,True
GHZ,109,pass,3.9374595905519295e-08,3.937434882480447e-08,2.470807148243535e-13,6.10178574333986e-13,2.220446049250313e-16,0.0,0.0,0.0,nan,nan,2.4486498671055247e-16,5.0882019458499263e-17,2.2651698005745484e-16,1.6637332182370698e-16,0.0,0.0,True,True
GHZ,110,pass,4.0509471581420697e-08,4.0509464159678004e-08,7.421742692914048e-15,9.086065233532281e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,2.3912718349875585e-16,0.0,2.9512630570991693e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
GHZ,111,pass,4.102832215536733e-08,4.5596297225427594e-08,4.567975070060266e-09,7.407408020299044e-13,2.360477536090394e-16,0.0,1.0250023052549295e-11,0.0,7.835065929384655e-11,nan,4.066651683886495e-11,1.360914080730102e-16,3.5301359313977727e-16,1.2222152128641033e-16,4.440892098500626e-16,1.3211132465826807e-25,True,True
GHZ,112,pass,4.1402859882381923e-08,4.1634879043908236e-08,2.320191615263122e-10,5.062616992290714e-13,3.885780586188048e-16,2.220446049250313e-16,1.190684378350737e-15,0.0,1.2958523143424827e-12,nan,1.194833948398537e-15,1.999353749833451e-16,6.437071378914281e-16,2.399185534485919e-16,0.0,7.282004180282826e-22,True,True
GHZ,113,pass,4.249007730792982e-08,4.266341049834745e-08,1.7333319041762674e-10,8.881784197001252e-15,5.134781488891349e-16,0.0,1.7791215549400885e-15,0.0,8.686384944667225e-12,nan,3.907817687103289e-15,2.1614243531668042e-16,6.588866068281622e-16,1.5051679109838294e-16,0.0,7.282004180282826e-22,True,True
GHZ,114,pass,4.296062757897695e-08,4.296123655267887e-08,6.089737019221582e-13,9.85878045867139e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,2.391233245988134e-16,0.0,2.9415762140013183e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,115,pass,4.307555436962593e-08,4.326364912850586e-08,1.8809475887993048e-10,8.242295734817162e-13,3.2526065174565133e-19,0.0,1.1590728377086634e-13,0.0,2.5077717680233036e-12,nan,1.2864066169132685e-13,2.301256917629234e-16,7.351148604754376e-17,1.7280575820921444e-16,8.881784197001252e-16,2.2204460492622535e-16,True,True
GHZ,116,pass,4.3521024342536945e-08,4.352198977136601e-08,9.654288290641754e-13,5.693223670277803e-13,0.0,2.7755575615628914e-17,0.0,0.0,nan,nan,7.139892478486695e-17,0.0,2.9483454128033503e-16,2.7755575615628914e-17,0.0,1.3877787807814457e-16,True,True
GHZ,117,pass,4.361671254696702e-08,4.361671050865713e-08,2.0383098913260908e-15,5.382361223382759e-13,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,2.382890753886031e-16,0.0,2.910330181346965e-16,1.1102230246251565e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
GHZ,118,pass,4.431591162339355e-08,4.513790696088068e-08,8.219953374871297e-10,1.0302869668521453e-13,2.281703471995744e-16,2.220446049250313e-16,2.0250467969162855e-12,0.0,1.8189894035458565e-12,nan,2.0669858769191567e-12,1.8510955293376337e-16,5.595602543451342e-16,2.3953364154539015e-16,4.440892098500626e-16,1.1883252922601774e-22,True,True
GHZ,119,pass,4.463607066109866e-08,4.4636070496265764e-08,1.6483289608581756e-16,5.88862292261183e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,2.2034519494663504e-16,0.0,2.9494290380123527e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,120,pass,4.595381263687511e-08,4.595353866141901e-08,2.739754560967042e-13,4.636291350834654e-13,2.5500435096859064e-16,0.0,2.353672812205332e-14,0.0,3.3781866193294263e-12,nan,2.3593735486298644e-14,2.376992703082313e-16,3.4554566968494326e-16,1.3555296884839897e-16,4.440892098500626e-16,1.1883252922601774e-22,True,True
GHZ,121,pass,4.7519806218964855e-08,4.7519831603648155e-08,2.538468329990877e-14,9.316991622654314e-13,1.1796119636642288e-16,0.0,0.0,0.0,nan,nan,2.430146799200266e-16,2.4478276006162024e-16,1.1796953081195612e-16,8.77967789849055e-17,4.440892098500626e-16,0.0,True,True
GHZ,122,pass,4.7709635599946436e-08,4.7709789688264004e-08,1.540883175672277e-13,7.465139617579553e-13,8.326672684688674e-17,0.0,0.0,0.0,nan,nan,2.448899809296619e-16,9.97579026322553e-17,8.579115893383877e-17,1.65866362780411e-16,4.440892098500626e-16,0.0,True,True
GHZ,123,pass,4.7782513835243644e-08,4.8596348823092606e-08,8.138349878489619e-10,5.018208071305708e-13,2.912167035296065e-16,0.0,4.0083214525310495e-13,0.0,4.587441537751147e-12,nan,4.0490818404730324e-13,2.4491985908172436e-16,5.408276703594317e-16,8.789846569316625e-17,0.0,7.282004180282826e-22,True,True
GHZ,124,pass,4.804382895718766e-08,4.8044349993834833e-08,5.21036647175583e-13,8.202327705930657e-13,8.326672684688674e-17,0.0,0.0,0.0,4.056754931980322e-12,nan,8.995219193197697e-16,9.08699529437554e-17,1.9178722706957643e-16,1.622467354875037e-16,0.0,2.220446049250313e-16,True,True
GHZ,125,pass,4.8337685015924565e-08,4.833761483071751e-08,7.018520705186637e-14,7.318590178329032e-13,0.0,0.0,0.0,0.0,nan,nan,2.237664512255562e-16,0.0,2.845232295899213e-16,0.0,0.0,0.0,True,True
GHZ,126,pass,4.958182326595648e-08,5.0351599054546024e-08,7.69775788589544e-10,1.2878587085651816e-13,2.1098574276567916e-16,0.0,5.071498776487715e-13,0.0,6.923350781562476e-13,nan,5.210552824654799e-13,2.4454066465307545e-16,2.977232995513379e-16,9.637202313622021e-17,0.0,6.04806316000612e-21,True,True
GHZ,127,pass,5.1030392758442036e-08,5.108204365838227e-08,5.165089994023351e-11,1.1368683772161603e-13,5.551115123125783e-17,0.0,1.1139770746473876e-15,0.0,7.44559969234615e-12,nan,1.3114066638672858e-15,1.930772433116629e-16,4.185576405263318e-16,2.03720553095144e-16,0.0,0.0,True,True
GHZ,128,pass,5.13614754273766e-08,5.136080142507581e-08,6.740023007960413e-13,5.972999872483342e-13,2.1927988938519327e-16,2.220446049250313e-16,1.2296830220748234e-12,0.0,1.618403810965674e-08,nan,2.5897261746044174e-12,5.34887991070961e-17,6.233710857948077e-16,2.863065867161341e-16,4.440892098500626e-16,0.0,True,True
GHZ,129,pass,5.227699245823892e-08,5.226927120406883e-08,7.721254170085925e-12,4.3520742565306136e-14,2.0122792321330962e-16,0.0,6.217248937900877e-15,0.0,8.752998326144734e-13,nan,6.469402818102154e-15,2.4415540338130736e-16,2.5637617088121585e-16,1.007290618807156e-16,0.0,7.282004180282826e-22,True,True
GHZ,130,pass,5.254189340308844e-08,6.027776492835337e-08,7.735871525264936e-09,7.189804307472514e-13,3.4809666000362727e-16,0.0,4.829692201724356e-12,0.0,1.3002932064409833e-12,nan,4.992240348717302e-12,6.91587689942674e-17,3.7335852291371464e-16,1.5527087110764465e-16,0.0,0.0,True,True
GHZ,131,pass,5.317484916678379e-08,5.3174837234001754e-08,1.1932782036699775e-14,5.559996907322784e-13,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,2.427795160971273e-16,0.0,2.5849338901012394e-16,1.1102230246251565e-16,8.881784197001252e-16,1.942890293094024e-16,True,True
GHZ,132,pass,5.327944488082728e-08,5.3276554168417776e-08,2.8907124095025088e-12,9.35695965154082e-13,0.0,0.0,0.0,0.0,nan,nan,5.4470615007187084e-17,1.7245541737850352e-16,1.6395453286613628e-16,6.258838970909816e-17,0.0,0.0,True,True
GHZ,133,pass,5.361870846933928e-08,5.3618635661086496e-08,7.280825278432566e-14,1.5987211554602254e-13,0.0,0.0,0.0,0.0,nan,nan,1.5324995349558482e-16,0.0,2.727060248259865e-16,0.0,0.0,0.0,True,True
GHZ,134,pass,5.41282815279335e-08,5.4128066693279085e-08,2.1483465441642317e-13,7.123190925995004e-13,0.0,9.71445146547012e-17,0.0,0.0,nan,nan,2.3499784263248156e-16,0.0,2.953867147917248e-16,9.71445146547012e-17,0.0,6.938893903907228e-17,True,True
GHZ,135,pass,5.615436615403375e-08,5.6995237842392995e-08,8.408716883592472e-10,3.9879211044535623e-13,6.830473686658678e-18,0.0,3.4186542485770133e-13,0.0,1.4700241024456773e-11,nan,6.764212024988076e-13,2.3715523965653614e-16,5.2624893145001215e-16,1.3004174112077297e-16,0.0,7.282004180282826e-22,True,True
GHZ,136,pass,6.216752982830557e-08,6.216781529302301e-08,2.854647174414802e-13,4.440892098500626e-14,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,1.583818802463007e-16,0.0,2.95384506222479e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,True
GHZ,137,pass,6.517896636662918e-08,7.412049330062852e-08,8.941526933999331e-09,5.555556015224283e-13,1.2023802092864244e-16,0.0,4.446221169018827e-12,0.0,1.27720056752878e-12,nan,4.59021546514942e-12,2.0360735550195607e-16,3.7667509700410284e-16,1.4244187191997968e-16,8.881784197001252e-16,0.0,True,True
GHZ,138,pass,6.563336039726295e-08,6.571825062927396e-08,8.48902320110081e-11,2.7622348852673895e-13,2.6150956400350367e-16,0.0,1.1191048088221578e-13,0.0,1.325606291402437e-12,nan,1.5477727570401405e-13,2.41056301834643e-16,3.045591846284007e-16,1.3558588050044944e-16,0.0,2.220446050074e-16,True,True
GHZ,139,pass,6.734702637850792e-08,6.78102415458878e-08,4.632151673798725e-10,6.45705711121991e-13,3.357774128187607e-16,0.0,3.904238043972441e-13,0.0,1.3309797708416227e-11,nan,3.95851270473336e-13,1.4557697082037444e-16,4.07647707623853e-16,1.78755041447623e-16,4.440892098500626e-16,0.0,True,True
GHZ,140,pass,7.051600467957682e-08,7.053468310636918e-08,1.8678426792365243e-11,6.448175327022909e-13,1.249000902703301e-16,0.0,2.8657631823136853e-15,0.0,1.091571277811454e-12,nan,7.508030094568876e-15,6.638992938839696e-17,1.9809148348996404e-16,1.591795213374421e-16,0.0,0.0,True,True
GHZ,141,pass,7.391635706302617e-08,7.716400964047251e-08,3.2476525774463404e-09,3.126388037344441e-13,1.185168499798217e-16,0.0,4.295674926879656e-12,0.0,2.94320123828129e-11,nan,1.2977765885879007e-11,1.8813060003233847e-17,5.781245519288948e-16,1.3787960215035733e-16,0.0,2.220446049250313e-16,True,True
GHZ,142,pass,7.529724146053437e-08,7.529716836139451e-08,7.309913985968988e-14,8.988365607365267e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,2.6190712644194074e-17,0.0,2.444678638842496e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,143,pass,7.748765246293095e-08,7.748760402268386e-08,4.844024708370234e-14,5.346834086594754e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,1.8027488652421562e-16,0.0,2.776217815956568e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
GHZ,144,pass,7.832623168362552e-08,7.832628914901696e-08,5.746539143497281e-14,8.828493491819245e-13,0.0,0.0,0.0,0.0,nan,nan,2.156779238497488e-16,0.0,2.9538670657334014e-16,0.0,0.0,0.0,True,True
GHZ,145,pass,7.886649159976931e-08,7.88664542378038e-08,3.7361965502894306e-14,9.876544027065393e-13,0.0,0.0,0.0,0.0,nan,nan,2.367799854269142e-16,0.0,2.947247970950318e-16,0.0,8.881784197001252e-16,0.0,True,True
GHZ,146,pass,7.9424972096343e-08,7.9424551057412e-08,4.21038931002612e-13,6.368239269249898e-13,2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,1.9891643887604005e-11,nan,1.0363109850865971e-15,2.388437287421035e-16,6.668980438844658e-16,1.2299967948759654e-16,0.0,2.2204460492622535e-16,True,True
GHZ,147,pass,8.244469084591385e-08,8.244852472360092e-08,3.83387768706393e-12,1.283417816466681e-13,1.1102230246251565e-16,0.0,0.0,0.0,nan,nan,2.107392018836552e-16,1.0030222148776083e-16,1.6045185616068086e-16,6.2407746061449e-17,0.0,0.0,True,True
GHZ,148,pass,8.274540632677902e-08,8.274549053091511e-08,8.420413609203071e-14,8.890665981198254e-13,0.0,0.0,0.0,0.0,nan,nan,1.9351696704473742e-16,0.0,2.4625935333541435e-16,0.0,0.0,0.0,True,True
GHZ,149,pass,8.400532229933129e-08,8.400526504048132e-08,5.725884996820226e-14,5.853095785823825e-13,4.440892098500626e-16,0.0,0.0,0.0,nan,nan,7.863947031508093e-17,0.0,5.215490031330076e-16,0.0,0.0,0.0,True,True
GHZ,150,pass,8.408140561827237e-08,8.539758927160413e-08,1.3161836533317576e-09,5.067057884389214e-13,3.3306690738754696e-16,0.0,7.023681901927384e-16,0.0,4.033307021700239e-11,nan,7.618106385992009e-16,2.448434759349467e-16,4.89827345213473e-16,1.0011652657348007e-16,4.440892098500626e-16,1.1883252922601774e-22,True,True
GHZ,151,pass,8.547566748292259e-08,8.647737503550694e-08,1.001707552584357e-09,2.7711166694643907e-13,2.1163626406917047e-16,0.0,2.2261706367210365e-14,0.0,1.9621193558805317e-11,nan,1.9390801575273773e-13,0.0,5.898391373956499e-16,2.488993225970639e-16,0.0,4.440892098500626e-16,True,True
GHZ,152,pass,8.637868550174668e-08,8.637868523413076e-08,2.6761591716448853e-16,5.329070518200751e-15,0.0,0.0,0.0,0.0,nan,nan,2.2931330424214924e-16,0.0,2.95386705432799e-16,0.0,0.0,0.0,True,True
GHZ,153,pass,9.356679476355961e-08,9.356679421966827e-08,5.438913433163334e-16,7.958078640513122e-13,0.0,0.0,0.0,0.0,nan,nan,1.7032113485694796e-16,0.0,2.731151828391128e-16,0.0,1.7763568394002505e-15,0.0,True,True
GHZ,154,pass,9.735041564173864e-08,9.737178234192547e-08,2.1366700186830407e-11,2.6645352591003757e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,1.420722534268376e-17,0.0,2.9538671479158557e-16,2.220446049250313e-16,0.0,1.6653345369377348e-16,True,True
GHZ,155,pass,9.768845194236798e-08,9.768865196242394e-08,2.0002005596429555e-13,9.681144774731365e-14,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,2.1186526828887502e-16,0.0,3.236819925769475e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
GHZ,156,pass,9.982107055444756e-08,1.0162659149708769e-07,1.8055209426401258e-09,2.0605739337042905e-13,2.6443690986921453e-16,0.0,5.925815393936773e-15,0.0,7.641443033890027e-12,nan,4.485506706508056e-13,2.3079066514493113e-16,3.8796275655757587e-16,1.336822787956661e-16,0.0,4.440892098506598e-16,True,True
GHZ,157,pass,1.0149213221194901e-07,1.0149213175795321e-07,4.539958027986835e-16,4.072298054325074e-13,2.220446049250313e-16,0.0,0.0,0.0,nan,nan,1.3511698452328915e-16,0.0,3.1712214555038315e-16,0.0,4.440892098500626e-16,0.0,True,True
GHZ,158,pass,1.0390359135191976e-07,1.0390353506501476e-07,5.628690499280703e-14,8.251177519014163e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,2.286996560659213e-16,0.0,3.228174206452684e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,159,pass,1.0727426063640563e-07,1.073323739170813e-07,5.8113280675668887e-11,6.306066779870889e-14,0.0,9.71445146547012e-17,0.0,0.0,nan,nan,1.8363450441423327e-16,2.268629261737143e-16,2.8007185485416116e-16,9.826073817968932e-17,8.881784197001252e-16,6.938893903907228e-17,True,True
GHZ,160,pass,1.1298674272153814e-07,1.1298670219333193e-07,4.0528206211708166e-14,1.8030021919912542e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,2.0978723576330175e-16,0.0,2.313375800269908e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,161,pass,1.1312189283740101e-07,1.1312194617683236e-07,5.333943134786836e-14,8.810729923425242e-13,0.0,0.0,0.0,0.0,nan,nan,8.092899985803632e-17,0.0,2.9534110723740633e-16,0.0,0.0,0.0,True,True
GHZ,162,pass,1.1445512659047996e-07,1.1445514606140086e-07,1.9470920900261295e-14,4.445332990599127e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,1.7497693633539472e-17,0.0,2.1260382970394018e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
GHZ,163,pass,1.1896791148187132e-07,1.18968329543068e-07,4.180611966821162e-13,7.487344078072056e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,1.449987984381658e-16,0.0,2.4681365200507014e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,164,pass,1.1968572049021563e-07,1.1968573763433766e-07,1.7144122029428443e-14,4.920508445138694e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,2.446444450497084e-16,0.0,2.77961710597811e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,165,pass,1.2083544047612335e-07,1.2175974717293248e-07,9.243066968091267e-10,8.046896482483135e-13,2.1933409949381755e-16,0.0,2.162714451969805e-12,0.0,5.404565683875262e-12,nan,2.78496887583032e-12,1.9766352882526891e-16,2.983439840027623e-16,1.280084183626998e-16,4.440892098500626e-16,0.0,True,True
GHZ,166,pass,1.3556033912583565e-07,1.3567937139859634e-07,1.1903227276068896e-10,7.132072710192006e-13,4.844757407751477e-16,2.220446049250313e-16,8.226261468888274e-13,0.0,1.9742181223136868e-09,nan,1.4638509100579096e-12,2.2581407148146083e-16,6.483161607040053e-16,2.6160257670706116e-16,4.440892098500626e-16,0.0,True,True
GHZ,167,pass,1.5067991497544322e-07,1.506799697051612e-07,5.47297179682135e-14,2.0516921495072893e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,1.1202706720491904e-16,0.0,2.48162287297204e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,168,pass,1.7013674100914057e-07,1.7121371106842575e-07,1.0769700592851866e-09,1.8429702208777599e-13,4.732542482899227e-17,1.1102230246251565e-16,2.050359881877739e-12,0.0,2.5361934774537076e-12,nan,2.107386005655466e-12,1.3072291533223486e-16,5.16441590720917e-16,1.5823461282238933e-16,4.440892098500626e-16,0.0,True,True
GHZ,169,pass,1.7402472701875213e-07,1.7402472839025875e-07,1.3715066161202005e-15,3.7925218521195347e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,1.8664098003268393e-17,0.0,2.38171825716202e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
GHZ,170,pass,1.9476070839595268e-07,1.9476835699290352e-07,7.648596950839834e-12,3.0686564400639327e-13,0.0,5.551115123125783e-17,0.0,0.0,nan,nan,1.059326384132222e-16,1.577071124182386e-16,1.397043325982907e-16,6.143768723332625e-17,0.0,2.7755575615628914e-17,True,True
GHZ,171,pass,2.0459092382953962e-07,2.0459092846514363e-07,4.635604009008945e-15,5.506706202140776e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,2.2013090036647727e-16,0.0,2.6752769783609246e-16,2.220446049250313e-16,0.0,0.0,True,True
GHZ,172,pass,2.1503374658556708e-07,2.1585857223095098e-07,8.248256453838994e-10,1.1146639167236572e-13,4.1318944793422574e-16,1.1102230246251565e-16,6.021919074505888e-14,0.0,1.3528289599662457e-11,nan,3.367525331042397e-13,2.4260644716515745e-16,4.3719929669208353e-16,1.3689295160302556e-16,0.0,0.0,True,True
GHZ,173,pass,2.3371197503165294e-07,2.4254650644032816e-07,8.834531408675218e-09,9.277023593767808e-13,1.2812559173347449e-16,2.220446049250313e-16,1.6371348721122558e-11,0.0,1.1670664434859646e-12,nan,1.640723056036349e-11,1.1488184467727885e-16,3.041400145271532e-16,2.3426481191124284e-16,0.0,0.0,True,True
