state,local_minimum_id,status,stored_objective,cartesian_objective,objective_abs_difference,sqrt_s_abs_difference,pOut_abs_difference,qOut_abs_difference,theta_p_abs_difference,theta_gamma_abs_difference,phi_p_abs_difference,phi_gamma_abs_difference,proton_direction_distance,photon_direction_distance,proton_vector_roundtrip_distance,photon_vector_roundtrip_distance,energy_residual,momentum_residual,within_objective_tolerance,within_kinematic_tolerance
W,145,pass,0.0003584517605395266,0.0003582540589172941,1.9770162223254695e-07,8.910649995641506e-13,2.220446049250313e-16,1.1102230246251565e-16,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,8.901548895386232e-16,2.482534153247273e-16,5.224139260986672e-16,1.3597399555105182e-16,0.0,1.3877787807814457e-17,True,True
W,146,pass,0.0003591537293154663,0.0003592661095791574,1.1238026369111542e-07,8.01581023779363e-14,1.3877787807814457e-16,0.0,5.551115123125783e-17,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,1.9229626863835638e-16,1.0532500405730103e-15,1.4542736400623623e-16,1.4156874119585747e-16,0.0,6.938893903907228e-18,True,True
W,147,pass,0.00036003773242526525,0.0003602556899088959,2.179574836306316e-07,9.636735853746359e-14,3.3306690738754696e-16,1.1102230246251565e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,2.237726045655905e-16,3.2487068343022356e-16,3.554447978966673e-16,2.0770370905276122e-16,4.440892098500626e-16,0.0,True,True
W,148,pass,0.00036466583287898726,0.00036404516154729194,6.206713316953168e-07,2.3447910280083306e-13,5.551115123125783e-17,2.220446049250313e-16,0.0,0.0,0.0,8.881784197001252e-16,0.0,2.9893669801409083e-16,2.7755575615628914e-17,2.5172027167143304e-16,0.0,0.0,True,True
W,149,pass,0.0003670191277759677,0.0003670234839420788,4.356166111098465e-09,7.065459328714496e-13,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0,0.0,5.4672143489065705e-16,2.220446049250313e-16,3.1401849173675503e-16,2.435541875787129e-16,4.440892098500626e-16,2.7755575615628914e-17,True,True
W,150,pass,0.0003679692073745505,0.0003682684331139735,2.9922573942302256e-07,3.1530333899354446e-14,0.0,3.3306690738754696e-16,4.440892098500626e-16,0.0,0.0,0.0,4.996003610813204e-16,1.942890293094024e-16,2.5438405243138006e-16,3.521787733787174e-16,4.440892098500626e-16,1.1102230246251565e-16,True,True
W,151,pass,0.00036835737044309946,0.00036868734146222246,3.299710191229945e-07,8.679723606519474e-13,1.1102230246251565e-16,9.020562075079397e-17,6.661338147750939e-15,8.881784197001252e-16,2.6645352591003757e-15,2.6645352591003757e-15,6.729453643524391e-15,2.3785734810242764e-15,5.743794908190346e-16,1.6515442118630742e-16,2.220446049250313e-16,3.469446951953614e-18,True,True
W,152,pass,0.0003702144754717515,0.0003702184015175833,3.926045831807116e-09,1.247890679678676e-13,2.220446049250313e-16,0.0,0.0,0.0,4.440892098500626e-16,0.0,2.0014830212433605e-16,0.0,2.7194799110210365e-16,1.2412670766236366e-16,0.0,4.163336342344337e-17,True,True
W,153,pass,0.0003709032115277834,0.0003714711352682383,5.67923740454879e-07,4.438671652451376e-13,0.0,5.551115123125783e-17,0.0,4.440892098500626e-16,8.881784197001252e-16,0.0,5.661048867003676e-16,4.710277376051325e-16,3.002224531865041e-16,1.6667795129466247e-16,0.0,0.0,True,True
W,154,pass,0.00037182853896433317,0.00037163829916272447,1.9023980160870176e-07,4.39648317751562e-14,0.0,2.220446049250313e-16,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,3.477763656540197e-16,8.968100940422724e-16,3.775166431889533e-16,2.776424787817943e-16,0.0,2.7755575615628914e-17,True,True
W,155,pass,0.00037355364955168354,0.00037390068053168,3.4703097999644284e-07,6.732392421326949e-13,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,8.881784197001252e-16,0.0,2.9893669801409083e-16,1.942890293094024e-16,3.7341307954279784e-16,1.5515838457795457e-16,8.881784197001252e-16,6.938893903907228e-17,True,True
W,156,pass,0.0003751097253900504,0.00037506331227307916,4.641311697126116e-08,8.593126210598712e-14,3.0531133177191805e-16,1.8041124150158794e-16,8.881784197001252e-16,0.0,2.6645352591003757e-15,0.0,2.110154030260182e-15,0.0,4.477603233993732e-16,1.8580176062982074e-16,2.220446049250313e-16,6.938893903907228e-18,True,True
W,157,pass,0.0003775056893783763,0.0003779161373522175,4.104479738411865e-07,5.302425165609748e-13,0.0,1.1102230246251565e-16,4.440892098500626e-16,0.0,0.0,0.0,4.1540741810552243e-16,0.0,2.5438405243138006e-16,2.0280690662504545e-16,0.0,0.0,True,True
W,158,pass,0.00037982177930346526,0.0003801227599629377,3.0098065947241695e-07,6.927791673660977e-13,5.551115123125783e-17,1.1102230246251565e-16,0.0,0.0,8.881784197001252e-16,0.0,7.550332863779066e-16,0.0,2.9893669801409083e-16,2.6413408003403804e-16,0.0,2.0816681711721685e-17,True,True
W,159,pass,0.00038102613111513646,0.0003809388759174996,8.725519763685442e-08,9.809930645587883e-13,1.6653345369377348e-16,2.220446049250313e-16,6.661338147750939e-16,0.0,0.0,0.0,7.108895957933346e-16,0.0,3.387999773988765e-16,2.2142031105300067e-16,8.881784197001252e-16,1.0408340855860843e-17,True,True
W,160,pass,0.00038123711211773245,0.0003812021517485733,3.496036915913653e-08,1.8984813721090177e-13,1.1102230246251565e-16,1.6653345369377348e-16,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,5.013320832966251e-16,2.482534153247273e-16,3.1031676915590914e-16,1.9478403400799703e-16,2.220446049250313e-16,2.7755575615628914e-17,True,True
W,161,pass,0.00038139269647862346,0.00038159563674621894,2.0294026759548264e-07,6.572520305780927e-13,0.0,1.1102230246251565e-16,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,3.8459253727671276e-16,2.9504581591051765e-16,2.5438405243138006e-16,1.2412670766236366e-16,0.0,3.1031676915590914e-17,True,True
W,162,pass,0.0003822886976203277,0.00038201515089541973,2.735467249079834e-07,3.432809592140984e-13,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16,2.7336071744532853e-16,8.3820000221454525e-16,2.830524433501838e-16,2.0816681711721685e-16,0.0,0.0,True,True
W,163,pass,0.0003834613681923428,0.00038363581130792797,1.7444311558516105e-07,2.877698079828406e-13,1.1102230246251565e-16,0.0,0.0,0.0,4.440892098500626e-16,0.0,2.482534153247273e-16,0.0,2.7894008272968645e-16,2.5438405243138006e-16,4.440892098500626e-16,5.551115123125783e-17,True,True
W,164,pass,0.00038587117508350144,0.00038607807832814826,2.0690324464681976e-07,7.576161920042068e-13,0.0,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,8.741904837807691e-16,0.0,1.0007415106216802e-16,0.0,4.440892098500626e-16,1.3877787807814457e-17,True,True
W,165,pass,0.000388924092809462,0.0003890566573718195,1.3256456235749385e-07,3.241851231905457e-13,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,2.220446049250313e-16,0.0,4.440892098500626e-16,4.577566798522237e-16,4.965068306494546e-16,4.484050470211362e-16,1.193812447098184e-16,4.440892098500626e-16,2.5018537765542006e-17,True,True
W,166,pass,0.00039082826257636047,0.0003911373416278683,3.090790515078391e-07,5.03597163969971e-13,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0,4.509747244882934e-16,2.482534153247273e-16,4.3709524189038457e-16,1.3877787807814457e-16,0.0,2.7755575615628914e-17,True,True
W,167,pass,0.00039215609523883874,0.0003922467027781995,9.060753936078686e-08,9.339196083146817e-13,0.0,1.3877787807814457e-17,0.0,2.6645352591003757e-15,1.3322676295501878e-15,3.552713678800501e-15,1.047382306668854e-15,3.2315882365247814e-15,7.481466367548145e-17,1.9583176457768753e-16,0.0,0.0,True,True
W,168,pass,0.00039347832277109127,0.00039378382366086334,3.0550088977207394e-07,6.790124018607457e-13,0.0,2.220446049250313e-16,4.440892098500626e-16,0.0,1.3322676295501878e-15,0.0,1.1430445635548515e-15,0.0,5.034405433428661e-16,2.0770370905276122e-16,4.440892098500626e-16,1.3877787807814457e-17,True,True
W,169,pass,0.00039376191878340343,0.0003941276019341865,3.656831507830682e-07,2.6689761511988763e-13,0.0,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,0.0,2.7755575615628914e-16,2.498001805406602e-16,2.0770370905276122e-16,2.0014830212433605e-16,8.881784197001252e-16,5.721958498152797e-17,True,True
W,170,pass,0.00039511881302463386,0.0003951840154438066,6.520241917272549e-08,6.972200594645983e-13,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,2.603703785810335e-16,1.3877787807814457e-16,4.440892098500626e-16,1.1102230246251565e-16,True,True
W,171,pass,0.00039635958122980364,0.000396626247751059,2.6666652125535706e-07,2.886579864025407e-14,3.400058012914542e-16,2.7755575615628914e-17,5.773159728050814e-15,2.220446049250313e-16,1.1546319456101628e-14,2.6645352591003757e-15,6.398382626480307e-15,2.4955334235731178e-15,4.059681495354836e-16,2.0206364052201326e-16,2.220446049250313e-16,3.469446951953614e-18,True,True
W,172,pass,0.00039885357444756884,0.0003995586169098896,7.050424623207562e-07,4.1655567883935873e-13,0.0,2.220446049250313e-16,4.440892098500626e-16,0.0,1.7763568394002505e-15,0.0,9.570644082560845e-16,0.0,5.836925621952896e-16,1.0007415106216802e-16,0.0,0.0,True,True
W,173,pass,0.0003989119372013689,0.00039916876464038013,2.5682743901120787e-07,9.472422846101836e-13,2.220446049250313e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,0.0,7.108895957933346e-16,4.611102534756203e-16,5.087681048627601e-16,1.2412670766236366e-16,4.440892098500626e-16,2.7755575615628914e-17,True,True
W,174,pass,0.000405054517287683,0.00040510577337132694,5.1256083643917705e-08,8.526512829121202e-14,5.551115123125783e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,2.259477327459791e-16,4.577566798522237e-16,5.479660750092565e-16,2.3263411494723067e-16,4.440892098500626e-16,5.551115123125783e-17,True,True
W,175,pass,0.0004075025802415826,0.00040733632332369334,1.662569178892642e-07,9.594547378810603e-13,3.8163916471489756e-17,1.214306433183765e-16,3.9968028886505635e-15,3.552713678800501e-15,3.907985046680551e-14,4.440892098500626e-14,2.2015547793079163e-14,6.763282615502881e-15,2.1843208358305707e-16,1.896871735300881e-16,1.1102230246251565e-16,0.0,True,True
W,176,pass,0.00042451615633931633,0.0004248046325243913,2.884761850749677e-07,8.730793865652231e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,4.440892098500626e-16,0.0,2.0014830212433605e-16,0.0,2.5438405243138006e-16,1.7772239894833365e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
W,177,pass,0.0004256956541081879,0.0004258563916511147,1.6073754292682263e-07,4.360956040727615e-13,2.220446049250313e-16,0.0,0.0,0.0,8.881784197001252e-16,0.0,2.9893669801409083e-16,0.0,3.692639165456277e-16,1.0007415106216802e-16,0.0,0.0,True,True
W,178,pass,0.00042789164804715615,0.00042812574854638076,2.341004992246088e-07,5.517808432387028e-13,2.671474153004283e-16,0.0,3.430589146091734e-14,2.220446049250313e-16,4.263256414560601e-14,1.7763568394002505e-15,4.6762140427586896e-14,1.5062355308809322e-15,5.384668013706553e-16,1.4015878649856313e-16,2.220446049250313e-16,0.0,True,True
W,179,pass,0.0004282200412012587,0.0004279859189562949,2.341222449638242e-07,8.459899447643693e-14,5.551115123125783e-17,5.551115123125783e-17,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,4.1540741810552243e-16,4.440892098500626e-16,2.435541875787129e-16,1.1527756336890508e-16,2.220446049250313e-16,2.8609792490763984e-17,True,True
W,180,pass,0.00043594021418929526,0.0004367602982934163,8.200841041210291e-07,6.545874953189923e-13,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,2.220446049250313e-16,2.7194799110210365e-16,2.5133742693021536e-16,4.440892098500626e-16,4.163336342344337e-17,True,True
W,181,pass,0.00043659841586391157,0.000436611677001214,1.3261137302416487e-08,5.475619957451272e-13,1.1102230246251565e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,8.881784197001252e-16,1.3455730157514458e-15,8.15843973306311e-16,6.798699777552592e-16,1.6653345369377348e-16,4.440892098500626e-16,2.7755575615628914e-17,True,True
W,182,pass,0.0004394914780331127,0.0004394619350774151,2.9542955697569283e-08,6.843414723789465e-13,2.220446049250313e-16,5.551115123125783e-17,8.881784197001252e-16,0.0,0.0,8.881784197001252e-16,9.522225673746189e-16,6.004449063730082e-16,4.048563638248832e-16,2.0955000055363631e-16,0.0,5.551115123125783e-17,True,True
W,183,pass,0.0004459761081671053,0.0004456520644650677,3.240437020375999e-07,4.036770917537069e-13,1.1102230246251565e-16,2.220446049250313e-16,8.881784197001252e-16,4.440892098500626e-16,0.0,0.0,8.899114524108741e-16,4.08865160135725e-16,3.925231146709438e-16,3.3335590258932494e-16,4.440892098500626e-16,0.0,True,True
W,184,pass,0.00045460247786747765,0.00045464956712694627,4.708925946861255e-08,2.686739719592879e-13,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,8.881784197001252e-16,8.881784197001252e-16,8.671119018262734e-16,4.443059973708341e-16,4.75098925995612e-16,1.9675159943996247e-16,8.881784197001252e-16,0.0,True,True
W,185,pass,0.0004558788807333439,0.00045679638822780785,9.175074944639517e-07,5.859757123971576e-13,3.885780586188048e-16,1.1102230246251565e-16,2.5673907444456745e-16,0.0,2.6645352591003757e-15,0.0,2.790479440239731e-16,0.0,4.009350901511314e-16,1.594436429147036e-16,0.0,1.3877787807814457e-17,True,True
W,186,pass,0.00045658732566685833,0.00045681907813092807,2.3175246406973663e-07,5.822009541134321e-13,0.0,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,4.577566798522237e-16,2.220446049250313e-16,2.603703785810335e-16,1.5704757352569647e-16,4.440892098500626e-16,2.7755575615628914e-17,True,True
W,187,pass,0.00045731609754046793,0.0004574507977370452,1.3470019657725553e-07,8.957279362675763e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,4.440892098500626e-16,0.0,3.510833468576701e-16,0.0,2.9893669801409083e-16,2.1879704864682191e-16,4.440892098500626e-16,1.8214596497756474e-17,True,True
W,188,pass,0.000464094745617936,0.0004643437625321604,2.4901691422437883e-07,9.36140054363932e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16,8.881784197001252e-16,0.0,4.002966042486721e-16,3.236828524569469e-16,4.1910000110727263e-16,2.7194799110210365e-16,0.0,5.551115123125783e-17,True,True
W,189,pass,0.00047107324173807354,0.00047073694127097715,3.363004670963853e-07,6.039613253960852e-13,2.220446049250313e-16,0.0,4.440892098500626e-16,0.0,8.881784197001252e-16,0.0,1.0007415106216803e-15,0.0,4.1284960951691644e-16,1.1102230246251565e-16,0.0,2.7755575615628914e-17,True,True
W,190,pass,0.0004727306712338557,0.00047294744356472145,2.167723308657511e-07,7.047695760320494e-13,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0,5.551115123125783e-16,4.756783294987837e-16,2.7194799110210365e-16,4.440892098500626e-16,5.551115123125783e-17,True,True
W,191,pass,0.0004730287354178844,0.00047271557417614377,3.131612417406576e-07,4.3076653355456074e-14,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.1000903724951387e-16,0.0,2.7755575615628914e-17,True,True
W,192,pass,0.00047594627244177995,0.0004762183812338997,2.7210879211973576e-07,2.1582735598713043e-13,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,0.0,0.0,4.509747244882934e-16,0.0,4.577566798522237e-16,1.1443916996305594e-16,0.0,1.1102230246251565e-16,True,True
W,193,pass,0.0004760207442401857,0.0004757077910558784,3.129531843072881e-07,2.6334490144108713e-13,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0,5.978733960281817e-16,3.1676639673831405e-16,2.237726045655905e-16,4.440892098500626e-16,2.7755575615628914e-17,True,True
W,194,pass,0.00048052855337766913,0.000480489980061205,3.857331646412929e-08,1.6120438317557273e-13,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.7772239894833365e-16,2.435541875787129e-16,4.440892098500626e-16,6.938893903907228e-18,True,True
W,195,pass,0.00048195396322964445,0.00048216044139139525,2.0647816175079934e-07,4.1167069753100805e-13,3.3306690738754696e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16,1.3322676295501878e-15,0.0,5.095718837926688e-16,2.220446049250313e-16,4.728641100182568e-16,1.2719202621569003e-16,0.0,2.7755575615628914e-17,True,True
W,196,pass,0.00048230278309358004,0.0004826876382231458,3.8485512956576515e-07,3.83026943495679e-13,1.1102230246251565e-16,1.1102230246251565e-16,8.881784197001252e-16,2.220446049250313e-16,1.3322676295501878e-15,8.881784197001252e-16,1.4304223057953898e-15,8.294227969709541e-16,4.847302891456678e-16,2.626717347901611e-16,0.0,1.3877787807814457e-17,True,True
W,197,pass,0.00048341360107492906,0.000483180251598821,2.3334947610808253e-07,7.625011733125575e-13,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0,4.996003610813204e-16,2.423651445728339e-16,3.002224531865041e-16,0.0,0.0,True,True
W,198,pass,0.0004841983819881071,0.0004841356514139223,6.273057418480776e-08,8.171241461241152e-14,2.7755575615628914e-16,1.1102230246251565e-16,2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,8.252325904466732e-16,0.0,3.6188843062238402e-16,2.3551386880256624e-16,4.440892098500626e-16,0.0,True,True
W,199,pass,0.0004889615343239641,0.0004888104742047407,1.5106011922339391e-07,6.190603585309873e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,1.7772239894833365e-16,8.968100940422724e-16,3.554447978966673e-16,2.0062885096040707e-16,8.881784197001252e-16,4.163336342344337e-17,True,True
W,200,pass,0.0004898995379626128,0.0004902613939737761,3.6185601116325763e-07,4.4009240696141205e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,0.0,1.942890293094024e-16,0.0,2.914335439641036e-16,2.5438405243138006e-16,4.440892098500626e-16,0.0,True,True
W,201,pass,0.000492737217589628,0.0004926367355229816,1.0048206664642345e-07,5.88418203051333e-13,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0,0.0,4.996003610813204e-16,1.5700924586837752e-16,3.510833468576701e-16,3.3766115072321297e-16,4.440892098500626e-16,0.0,True,True
W,202,pass,0.0004927451928127159,0.0004929053632418248,1.6017042910889366e-07,1.709743457922741e-13,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,0.0,0.0,3.6821932062951477e-16,2.177077962350893e-16,5.087681048627601e-16,1.6088098984417515e-16,4.440892098500626e-16,3.3682237275240583e-17,True,True
W,203,pass,0.0004961868168701448,0.0004959819597112907,2.0485715885405417e-07,6.634692795159935e-13,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,8.881784197001252e-16,0.0,4.775249788392736e-16,0.0,5.087681048627601e-16,1.2719202621569003e-16,0.0,5.551115123125783e-17,True,True
W,204,pass,0.000498875457517435,0.0004986153788865002,2.6007863093485337e-07,3.7769787297747826e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16,2.482534153247273e-16,5.715222817774257e-16,2.7336071744532853e-16,2.254873622441467e-16,2.220446049250313e-16,0.0,True,True
W,205,pass,0.0005020620156049788,0.0005024017965287034,3.3978092372458253e-07,1.0169642905566434e-13,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16,1.3322676295501878e-15,8.881784197001252e-16,4.965068306494546e-16,8.252325904466732e-16,5.4672143489065705e-16,1.4220500840710912e-16,4.440892098500626e-16,2.7755575615628914e-17,True,True
W,206,pass,0.0005093568630947692,0.0005095926754489755,2.3581235420626952e-07,1.9095836023552692e-13,0.0,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,0.0,1.3668035872266426e-16,1.5700924586837752e-16,2.618455766672135e-16,3.188872858294072e-16,0.0,5.551115123125783e-17,True,True
W,207,pass,0.0005097712398970715,0.0005095112093416277,2.600305554437826e-07,4.32542890393961e-13,0.0,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0,0.0,3.6821932062951477e-16,0.0,3.188872858294072e-16,1.6962189661073373e-16,0.0,1.0408340855860843e-17,True,True
W,208,pass,0.0005154222939364534,0.0005158232052018477,4.009112653943162e-07,7.469580509678053e-13,0.0,1.1102230246251565e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0,5.4672143489065705e-16,0.0,4.1540741810552243e-16,1.594436429147036e-16,4.440892098500626e-16,2.7755575615628914e-17,True,True
W,209,pass,0.0005182968835441158,0.0005182914026079812,5.480936134637238e-09,1.8607337892717624e-13,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,8.881784197001252e-16,0.0,9.43689570931383e-16,0.0,5.578801654593729e-16,2.445960101127298e-16,0.0,3.469446951953614e-18,True,True
W,210,pass,0.0005187512492189513,0.0005188641147182704,1.1286549931916086e-07,5.1514348342607263e-14,5.551115123125783e-16,0.0,4.440892098500626e-16,0.0,0.0,0.0,4.335559509131367e-16,2.0014830212433605e-16,5.495323605393213e-16,1.7772239894833365e-16,0.0,1.3877787807814457e-17,True,True
W,211,pass,0.0005207447696719577,0.0005204050280753646,3.3974159659318735e-07,4.622968674539152e-13,2.220446049250313e-16,0.0,0.0,0.0,8.881784197001252e-16,0.0,4.002966042486721e-16,2.482534153247273e-16,3.188872858294072e-16,1.415262216750919e-16,0.0,5.551115123125783e-17,True,True
W,212,pass,0.0005270589243929915,0.0005265561429911424,5.027814018490314e-07,3.1885605267234496e-13,2.220446049250313e-16,1.1102230246251565e-16,8.881784197001252e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,8.829589126839103e-16,2.482534153247273e-16,6.591583993652515e-16,1.7067422303575003e-16,8.881784197001252e-16,5.928593550334434e-17,True,True
W,213,pass,0.000527133521940161,0.000527122217153381,1.1304786779972077e-08,2.744471316873387e-13,0.0,1.1102230246251565e-16,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,4.871083751574258e-16,1.6653345369377348e-16,3.188872858294072e-16,1.1443916996305594e-16,0.0,2.7755575615628914e-17,True,True
W,214,pass,0.0005302423981003258,0.0005301137784282656,1.2861967206025636e-07,2.5845992013273644e-13,1.1102230246251565e-16,5.551115123125783e-17,4.440892098500626e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,5.978733960281817e-16,2.482534153247273e-16,4.39073555834512e-16,7.97218214573518e-17,2.220446049250313e-16,2.7755575615628914e-17,True,True
W,215,pass,0.0005318414056206296,0.000532216627991432,3.7522237080248565e-07,7.505107646466058e-14,0.0,0.0,0.0,2.220446049250313e-16,8.881784197001252e-16,0.0,4.718447854656915e-16,2.220446049250313e-16,5.438959822042073e-16,1.415262216750919e-16,0.0,1.3877787807814457e-17,True,True
W,216,pass,0.000532934330396762,0.0005332871671071964,3.5283671043434897e-07,1.7630341631047486e-13,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.7763568394002505e-15,0.0,1.4130832128153975e-15,0.0,5.064917260848195e-16,1.3092278833360675e-16,2.220446049250313e-16,2.7755575615628914e-17,True,True
W,217,pass,0.0005333205353765298,0.0005335440321061959,2.234967296661219e-07,9.72111280361787e-13,4.996003610813204e-16,4.85722573273506e-17,1.528291382335567e-15,8.881784197001252e-16,1.0302869668521453e-13,1.7763568394002505e-15,1.6903444019996083e-15,1.9555373935507587e-15,6.383094255322371e-16,1.0118435490241526e-16,2.220446049250313e-16,1.214306433183765e-17,True,True
W,218,pass,0.0005347243177270344,0.0005347084466393983,1.5871087636178463e-08,3.361755318564974e-13,0.0,5.551115123125783e-17,8.881784197001252e-16,4.440892098500626e-16,8.881784197001252e-16,4.440892098500626e-16,1.0934428697813141e-15,4.1540741810552243e-16,3.188872858294072e-16,1.6478959984131287e-16,0.0,0.0,True,True
W,219,pass,0.0005352175485631002,0.0005359679649217328,7.50416358632675e-07,5.60440582830779e-13,2.220446049250313e-16,5.551115123125783e-17,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,4.070357766412087e-16,2.482534153247273e-16,3.1676639673831405e-16,1.1443916996305594e-16,0.0,5.204170427930421e-17,True,True
W,220,pass,0.0005372464556404681,0.0005378066101284242,5.601544879561002e-07,6.16839912481737e-13,3.3306690738754696e-16,0.0,0.0,2.220446049250313e-16,0.0,4.440892098500626e-16,0.0,5.087681048627601e-16,2.8441001681421824e-16,1.9736244101964245e-16,0.0,2.2551405187698492e-17,True,True
W,221,pass,0.0005374414765115376,0.0005370463061600491,3.9517035148848873e-07,5.03597163969971e-13,4.440892098500626e-16,1.1102230246251565e-16,8.881784197001252e-16,0.0,0.0,0.0,9.053594779595603e-16,0.0,5.973900055198068e-16,1.2412670766236366e-16,0.0,5.551115123125783e-17,True,True
W,222,pass,0.0005473535139432255,0.000547525311176845,1.7179723361948878e-07,2.362554596402333e-13,1.3877787807814457e-17,7.112366251504909e-17,3.552713678800501e-15,1.0658141036401503e-14,5.3734794391857577e-14,7.105427357601002e-15,1.8924377552845717e-14,1.1683745737483647e-14,6.091769920376501e-16,1.4399315135325e-16,0.0,9.69739903612216e-19,True,True
W,223,pass,0.0005512797605632958,0.0005515598661471843,2.8010558388849235e-07,7.154277170684509e-13,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,0.0,8.252325904466732e-16,4.907029562749894e-16,3.188872858294072e-16,2.5909591973639336e-16,0.0,1.0408340855860843e-17,True,True
W,224,pass,0.0005556315481708796,0.0005553806788547224,2.508693161571785e-07,9.35695965154082e-13,1.6653345369377348e-16,0.0,8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,9.019494489765868e-16,0.0,3.7238012298709097e-16,1.3877787807814457e-16,8.881784197001252e-16,0.0,True,True
W,225,pass,0.0005597437418090686,0.00055998678694356,2.4304513449133636e-07,1.7386092565629951e-13,4.163336342344337e-17,1.3183898417423734e-16,1.7763568394002505e-15,2.4424906541753444e-15,4.440892098500626e-16,8.881784197001252e-16,1.709166621382058e-15,2.6581669962528485e-15,2.0062885096040707e-16,2.0920506204726484e-16,0.0,6.938893903907228e-18,True,True
W,226,pass,0.0005637683987457138,0.0005639232932738012,1.5489452808738462e-07,7.274181257344026e-13,1.1102230246251565e-16,1.1102230246251565e-16,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,8.98526478567621e-16,8.968100940422724e-16,3.152427400121712e-16,2.6522554782438245e-16,2.220446049250313e-16,2.7755575615628914e-17,True,True
W,227,pass,0.0005637751414202312,0.0005640188142370775,2.436728168463218e-07,2.091660178393795e-13,0.0,1.1102230246251565e-16,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,0.0,4.965068306494546e-16,4.440892098500626e-16,5.4672143489065705e-16,3.06884301130794e-16,0.0,3.469446951953614e-17,True,True
W,228,pass,0.0005646110264756712,0.0005649023682368587,2.9134176118752065e-07,2.4868995751603507e-14,1.1102230246251565e-16,1.1102230246251565e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,5.23691153334427e-16,5.149762648337517e-16,4.263892432392673e-16,3.3306690738754696e-16,4.440892098500626e-16,1.3877787807814457e-17,True,True
