state,local_minimum_id,status,stored_objective,cartesian_objective,objective_abs_difference,sqrt_s_abs_difference,pOut_abs_difference,qOut_abs_difference,theta_p_abs_difference,theta_gamma_abs_difference,phi_p_abs_difference,phi_gamma_abs_difference,proton_direction_distance,photon_direction_distance,proton_vector_roundtrip_distance,photon_vector_roundtrip_distance,energy_residual,momentum_residual,within_objective_tolerance,within_kinematic_tolerance
CEP,133,pass,1.4569971163558293e-05,1.4569971099387402e-05,6.417089082333405e-14,2.2737367544323206e-13,2.220446049250313e-16,2.0122792321330962e-16,0.0,3.9968028886505635e-15,nan,8.43769498715119e-15,1.8317895394112103e-18,8.40041089782981e-15,2.3702452467897047e-16,3.4728079528098146e-16,0.0,3.122502256758253e-17,True,True
CEP,134,pass,1.4609529092157736e-05,1.462389237039119e-05,1.4363278233453514e-08,7.73159314348959e-13,0.0,1.1102230246251565e-16,8.881784197001252e-16,2.4424906541753444e-15,9.325873406851315e-15,2.6645352591003757e-15,9.055522398700297e-16,3.595927369485638e-15,6.791835645362188e-16,1.9950451283052854e-16,0.0,1.8214596497756474e-17,True,True
CEP,135,pass,1.4871395855875491e-05,1.4876592237533792e-05,5.1963816583011635e-09,7.571721027943568e-13,0.0,2.2898349882893854e-16,4.440892098500626e-16,2.220446049250313e-16,3.6415315207705135e-14,5.773159728050814e-15,4.551495182987238e-16,5.9518117242863046e-15,3.344433548897786e-16,3.114224666981263e-16,0.0,3.469446951953614e-18,True,True
CEP,136,pass,1.4916878108617304e-05,1.4944607146127886e-05,2.772903751058209e-08,7.402967128200544e-13,1.1102230246251565e-16,0.0,4.440892098500626e-16,1.9984014443252818e-15,8.881784197001252e-15,6.661338147750939e-15,4.833197688666662e-16,6.656942064369536e-15,3.472264733343054e-16,2.779796265985084e-16,0.0,3.2959746043559335e-17,True,True
CEP,137,pass,1.5060949392631251e-05,1.5067832157544814e-05,6.882764913562767e-09,5.17808018685173e-13,2.220446049250313e-16,9.71445146547012e-17,0.0,8.881784197001252e-16,nan,2.6645352591003757e-15,2.4489988596216627e-16,1.8213308986877494e-15,2.3873075692991606e-16,1.2119465761581435e-16,0.0,3.8163916471489756e-17,True,True
CEP,138,pass,1.5802369952799822e-05,1.5804029679156173e-05,1.6597263563511433e-09,9.867662242868391e-13,3.3306690738754696e-16,2.3592239273284576e-16,0.0,8.881784197001252e-16,2.1316282072803006e-14,5.329070518200751e-15,1.4040451622517536e-16,5.208795458512202e-15,3.6542575433220255e-16,2.9306420425522237e-16,0.0,1.9949319973733282e-17,True,True
CEP,139,pass,1.6010569914404194e-05,1.600907304022403e-05,1.496874180162422e-09,8.180123245438153e-13,1.1102230246251565e-16,2.0816681711721685e-16,4.440892098500626e-16,3.552713678800501e-15,8.881784197001252e-16,5.329070518200751e-15,4.440464458621169e-16,5.4909208103968084e-15,5.012002445706983e-16,3.2424017304920544e-16,0.0,2.7755575615628914e-17,True,True
CEP,140,pass,1.622640076126558e-05,1.6230564600427932e-05,4.16383916235219e-09,3.3661962106634746e-13,0.0,5.0306980803327406e-17,4.440892098500626e-16,3.552713678800501e-15,2.531308496145357e-14,3.1303848402330914e-12,4.446967775836229e-16,5.1892592885989045e-15,8.066968834856337e-17,6.980673772381451e-17,0.0,1.2143070122726564e-17,True,True
CEP,141,pass,1.6243952788874694e-05,1.6269146980718574e-05,2.5194191843880276e-08,2.184918912462308e-13,1.1102230246251565e-16,9.020562075079397e-17,0.0,2.6645352591003757e-15,2.3581137043038325e-13,1.7763568394002505e-15,5.20071406512063e-16,2.8901339438873337e-15,5.589539612877913e-16,1.6548713442402985e-16,4.440892098500626e-16,2.1103823008102023e-17,True,True
CEP,142,pass,1.6382141781012827e-05,1.639424336963291e-05,1.2101588620083703e-08,6.417089082333405e-14,0.0,1.1796119636642288e-16,0.0,3.1086244689504383e-15,3.907985046680551e-14,8.881784197001252e-16,3.360790923389686e-16,3.1881560551535467e-15,2.3257450747135945e-16,1.749416753749357e-16,2.220446049250313e-16,1.734723475976807e-18,True,True
CEP,143,pass,1.65482119509619e-05,1.6576034189696998e-05,2.7822238735097926e-08,2.717825964282383e-13,0.0,1.3877787807814457e-17,4.440892098500626e-16,2.9976021664879227e-15,1.1546319456101628e-14,1.7763568394002505e-15,4.44779507723358e-16,3.1926392835951242e-15,2.1336928510650432e-16,1.2871053245535674e-16,4.440892098500626e-16,3.469446952212108e-17,True,True
CEP,144,pass,1.66504745164886e-05,1.6670824356634917e-05,2.0349840146316467e-08,5.329070518200751e-13,0.0,9.71445146547012e-17,0.0,1.3322676295501878e-15,7.296385717836529e-13,4.884981308350689e-15,3.6319202370514756e-16,4.4475948846233505e-15,3.23522412950302e-16,2.3295197664107716e-16,8.881784197001252e-16,1.7347240053723183e-17,True,True
CEP,145,pass,1.6737992231896648e-05,1.673799330059733e-05,1.0687006835041757e-12,8.948397578478762e-13,0.0,4.163336342344337e-17,0.0,8.881784197001252e-16,nan,1.3322676295501878e-15,1.5380982256153777e-16,1.5668721186361019e-15,8.410074888042846e-17,7.181730844699148e-17,0.0,3.642919299551295e-17,True,True
CEP,146,pass,1.689644742230989e-05,1.6897589747544295e-05,1.1423252344044954e-09,1.4699352846037073e-13,0.0,1.3877787807814457e-16,0.0,4.440892098500626e-15,1.199040866595169e-14,4.440892098500626e-15,2.39903447584941e-16,5.60038978386675e-15,1.7403491574655572e-16,2.1390845200950783e-16,0.0,3.8163916471489756e-17,True,True
CEP,147,pass,1.7095236551245563e-05,1.7095236258812818e-05,2.9243274468626623e-13,1.4854784069484595e-13,2.220446049250313e-16,2.1510571102112408e-16,0.0,2.220446049250313e-15,nan,8.881784197001252e-16,2.407941470995574e-16,2.3303865203171266e-15,2.345193650410871e-16,2.281226170626385e-16,4.440892098500626e-16,5.204170427930421e-17,True,True
CEP,148,pass,1.711026468353971e-05,1.7124475448548893e-05,1.4210765009181614e-08,1.2878587085651816e-13,1.1102230246251565e-16,8.326672684688674e-17,4.440892098500626e-16,2.7755575615628914e-16,3.9968028886505635e-14,2.6645352591003757e-15,5.533767888366015e-16,1.1274848543794047e-15,2.678895074999705e-16,1.1237487471386644e-16,0.0,4.163336342344337e-17,True,True
CEP,149,pass,1.719690801416096e-05,1.7210072960738287e-05,1.3164946577326475e-08,9.903189379656396e-14,1.1102230246251565e-16,1.8735013540549517e-16,4.440892098500626e-16,4.6629367034256575e-15,2.6645352591003757e-14,7.105427357601002e-15,4.921435385003405e-16,8.257651819528122e-15,2.356176876176534e-16,3.392662459574728e-16,0.0,1.8214596497756474e-17,True,True
CEP,150,mismatch,1.7235872994847412e-05,0.4411840367265263,0.44116680085353144,6.379341499496149e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,nan,nan,0.0,2.2130123291537021e-16,2.220446049250313e-16,1.200436291830658e-16,2.220446049250313e-16,0.0,False,True
CEP,151,pass,1.767456158430214e-05,1.7680002108444448e-05,5.440524142308334e-09,7.038813976123492e-13,0.0,9.020562075079397e-17,4.440892098500626e-16,8.881784197001252e-16,2.042810365310288e-14,7.105427357601002e-15,4.474967206190903e-16,5.596983897139367e-15,5.23366254181156e-16,2.5635045613833036e-16,0.0,1.3877787807814457e-17,True,True
CEP,152,pass,1.792916166853953e-05,1.7937454482197523e-05,8.292813657995168e-09,8.697487174913476e-13,1.8735013540549517e-16,4.5102810375396984e-17,2.6645352591003757e-15,6.661338147750939e-15,3.552713678800501e-14,2.942091015256665e-12,5.1054276434585794e-15,1.1108088266434626e-14,3.5917078470454096e-16,2.6123047541320556e-16,0.0,3.47159034454154e-18,True,True
CEP,153,pass,1.7957729705697645e-05,1.7957714531613433e-05,1.517408421136679e-11,2.5623947408348613e-13,3.3306690738754696e-16,1.3877787807814457e-16,0.0,3.552713678800501e-15,3.375077994860476e-13,2.6645352591003757e-15,3.983898337894809e-16,3.9180502984630905e-15,4.331066782701044e-16,1.993456288442104e-16,2.220446049250313e-16,2.7755575615628914e-17,True,True
CEP,154,pass,1.8279283356070763e-05,1.8307813143714213e-05,2.8529787643449822e-08,2.349231920106831e-13,1.1102230246251565e-16,1.1796119636642288e-16,4.440892098500626e-16,4.3298697960381105e-15,5.3290705182007514e-14,2.220446049250313e-15,4.701979732893998e-16,4.676757269660633e-15,2.815627744724232e-16,2.459296531107752e-16,4.440892098500626e-16,4.163336342344337e-17,True,True
CEP,155,pass,1.8327106047655306e-05,1.8333625174671297e-05,6.519127015991444e-09,2.042810365310288e-13,2.220446049250313e-16,1.6653345369377348e-16,0.0,3.1086244689504383e-15,nan,8.881784197001252e-16,1.2297211682365554e-18,3.2015791674420716e-15,2.379300744873687e-16,1.9942514744658231e-16,0.0,3.8163916471489756e-17,True,True
CEP,156,pass,1.8554383464430835e-05,1.85557723119123e-05,1.3888474814649499e-09,3.4772185131259903e-13,2.220446049250313e-16,2.7755575615628914e-17,0.0,2.6645352591003757e-15,nan,3.1086244689504383e-15,2.4488270399332257e-16,3.296516871488784e-15,2.447512219559141e-16,1.5332241653313774e-16,0.0,0.0,True,True
CEP,157,pass,1.8628744494431082e-05,1.8626429953760848e-05,2.3145406702340665e-09,6.465938895416912e-13,0.0,6.938893903907228e-18,4.440892098500626e-16,1.5543122344752192e-15,1.509903313490213e-14,0.0,5.312022404344442e-16,1.5473577824350164e-15,5.228313816947573e-16,7.788889089478546e-17,4.440892098500626e-16,4.85722573273506e-17,True,True
CEP,158,pass,1.8653179878369563e-05,1.865311097282163e-05,6.890554793415049e-11,1.5543122344752192e-15,3.3306690738754696e-16,7.632783294297951e-17,8.881784197001252e-16,4.884981308350689e-15,4.884981308350689e-15,1.7763568394002505e-15,8.893446801090946e-16,5.1988262942344365e-15,5.863819728034626e-16,1.959975173699344e-16,2.220446049250313e-16,3.8163916471489756e-17,True,True
CEP,159,pass,1.89121044487095e-05,1.8930186149512807e-05,1.80817008033074e-08,9.237055564881302e-14,1.1102230246251565e-16,1.5959455978986625e-16,4.440892098500626e-16,5.551115123125783e-16,1.2101430968414206e-12,4.440892098500626e-15,6.463857412308715e-16,3.248347874604877e-15,4.707708341920343e-16,2.0057044707642564e-16,0.0,2.081668281462914e-17,True,True
CEP,160,pass,1.897902320857625e-05,1.8978402285818596e-05,6.20922757654796e-10,3.730349362740526e-13,2.220446049250313e-16,1.942890293094024e-16,0.0,1.9984014443252818e-15,1.0452971821450774e-11,8.881784197001252e-16,6.083642881264541e-16,2.097864560862679e-15,5.33122159156259e-16,2.0652917809009012e-16,4.440892098500626e-16,3.469446951953614e-17,True,True
CEP,161,pass,1.908133973727022e-05,1.910676127414579e-05,2.5421536875569473e-08,3.375077994860476e-14,1.1102230246251565e-16,1.5265566588595902e-16,4.440892098500626e-16,4.6629367034256575e-15,1.865174681370263e-14,2.220446049250313e-15,5.302070991968121e-16,5.057915839284451e-15,4.3603716121795805e-16,2.7249829332421045e-16,0.0,2.4290000505655048e-17,True,True
CEP,162,pass,1.9390807084573858e-05,1.940487663798507e-05,1.4069553411211189e-08,6.425970866530406e-13,1.1102230246251565e-16,1.5265566588595902e-16,0.0,2.55351295663786e-15,2.708944180085382e-13,2.6645352591003757e-15,3.327021482028158e-16,2.873972590199269e-15,3.803247856928702e-16,2.0586198637610412e-16,8.881784197001252e-16,1.3877787807814457e-17,True,True
CEP,163,pass,1.9474072712966084e-05,1.9472858929781012e-05,1.2137831850722591e-09,4.289901767151605e-13,2.220446049250313e-16,2.5673907444456745e-16,0.0,1.1102230246251565e-16,5.1514348342607263e-14,1.021405182655144e-14,4.1837328957142206e-16,5.048811279886081e-15,5.328755707552898e-16,3.575835853054281e-16,0.0,3.469446956089517e-17,True,True
CEP,164,pass,1.9523470055848868e-05,1.9523470067617232e-05,1.176836406102666e-14,1.3078427230084344e-13,0.0,1.0408340855860843e-16,0.0,8.881784197001252e-16,nan,4.440892098500626e-16,2.0649150445781864e-17,9.992007221626409e-16,8.191588028645537e-17,1.0913237099204443e-16,2.220446049250313e-16,1.0191500421363742e-17,True,True
CEP,165,pass,1.971462846273031e-05,1.97146284631744e-05,4.440892098500626e-16,4.4586556668946287e-13,1.1102230246251565e-16,1.3877787807814457e-16,0.0,0.0,nan,2.6645352591003757e-15,1.8677496236254074e-16,2.121260185192729e-15,1.465782383535819e-16,1.5870708977145023e-16,4.440892098500626e-16,3.469446951953614e-18,True,True
CEP,166,pass,2.0095388513552415e-05,2.012493172476315e-05,2.954321121073633e-08,3.774758283725532e-14,1.1102230246251565e-16,4.85722573273506e-17,4.440892098500626e-16,3.552713678800501e-15,2.7977620220553945e-14,2.6645352591003757e-15,5.674269618056692e-16,4.436341538919403e-15,2.9429521139869337e-16,1.6808085242176278e-16,0.0,4.857419336407446e-17,True,True
CEP,167,pass,2.0228934536126175e-05,2.023614921231598e-05,7.214676189803981e-09,7.522871214860061e-13,1.1102230246251565e-16,1.8735013540549517e-16,0.0,5.218048215738236e-15,4.796163466380676e-14,8.881784197001252e-16,1.879971552160757e-16,5.3118085459451596e-15,1.9675936614935408e-16,2.585960373685453e-16,0.0,3.469446951953614e-17,True,True
CEP,168,pass,2.054405482454502e-05,2.0544052067195118e-05,2.7573499039590388e-12,2.799982468104645e-13,3.3306690738754696e-16,3.469446951953614e-17,4.440892098500626e-16,8.881784197001252e-16,6.750155989720952e-14,4.440892098500626e-15,5.009874589228927e-16,4.149552792255789e-15,5.335097515953578e-16,1.6127268208648835e-16,0.0,3.469446951953614e-18,True,True
CEP,169,pass,2.1149373394813153e-05,2.115361510157676e-05,4.241706763608022e-09,3.0886404545071855e-13,2.220446049250313e-16,3.469446951953614e-18,0.0,8.43769498715119e-15,nan,0.0,2.2464989637053393e-16,8.43769498715119e-15,2.2273611112824766e-16,2.5650504109949437e-16,0.0,1.0408340855860843e-17,True,True
CEP,170,pass,2.1902675154450435e-05,2.1902674938845124e-05,2.156053113822054e-13,6.046274592108603e-13,1.1102230246251565e-16,1.1796119636642288e-16,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-15,4.440892098500626e-15,4.826539567194644e-16,3.686578425846032e-15,2.513783995805201e-16,1.5924661675987154e-16,0.0,3.486751297505222e-17,True,True
CEP,171,pass,2.2231102513758927e-05,2.2230791803745653e-05,3.107100132737628e-10,2.5979218776228663e-13,0.0,1.0408340855860843e-16,0.0,4.440892098500626e-16,nan,3.1086244689504383e-15,1.198004903315048e-17,2.4340796126555314e-15,1.226975990576076e-16,1.6736188592851051e-16,0.0,6.245004513516506e-17,True,True
CEP,172,pass,2.240817868859324e-05,2.2412908622149175e-05,4.729933555935872e-09,5.753175713607561e-13,1.1102230246251565e-16,1.8041124150158794e-16,0.0,4.884981308350689e-15,nan,3.552713678800501e-15,1.6917560261257982e-16,5.789547268796136e-15,1.4029617132982193e-16,2.777910906023006e-16,0.0,3.469446951953614e-18,True,True
CEP,173,pass,2.24705727851493e-05,2.2487216533861876e-05,1.664374871257479e-08,6.661338147750939e-16,1.1102230246251565e-16,2.7755575615628914e-17,4.440892098500626e-16,1.3322676295501878e-15,1.5987211554602254e-14,6.217248937900877e-15,4.696857914608175e-16,5.884460234305388e-15,2.3113522253862363e-16,2.263614733864827e-16,0.0,5.377642775528102e-17,True,True
CEP,174,pass,2.2534340245794482e-05,2.253465376622632e-05,3.135204318382989e-10,4.2010839251815923e-13,3.3306690738754696e-16,1.3877787807814457e-17,4.440892098500626e-16,8.881784197001252e-16,1.4566126083082054e-13,6.217248937900877e-15,7.917093409287431e-16,5.0335637451392945e-15,5.445258375534433e-16,1.6887123186306391e-16,0.0,4.5102810375396984e-17,True,True
CEP,175,pass,2.2590017338841584e-05,2.2608216721398122e-05,1.8199382556538524e-08,6.039613253960852e-13,2.220446049250313e-16,2.0816681711721685e-17,0.0,4.440892098500626e-16,3.019806626980426e-14,4.440892098500626e-16,2.10272619030841e-16,5.252059751039223e-16,3.9971756598784344e-16,3.668706899837488e-17,0.0,4.163392810824538e-17,True,True
CEP,176,pass,2.2598036184984238e-05,2.2602016097605926e-05,3.979912621687731e-09,6.767919558114954e-13,1.1102230246251565e-16,9.71445146547012e-17,4.440892098500626e-16,6.661338147750939e-16,4.973799150320701e-14,3.1086244689504383e-15,6.30703207540502e-16,3.0747678780686035e-15,4.4138082168404117e-16,1.622598295080371e-16,0.0,5.377642775528102e-17,True,True
CEP,177,pass,2.277898531621858e-05,2.278494620810978e-05,5.960891891199083e-09,1.6964207816272392e-13,0.0,1.0408340855860843e-16,0.0,1.7763568394002505e-15,1.4274803561420413e-11,2.220446049250313e-15,2.332825081763123e-16,2.821685462269275e-15,1.9617215512170267e-16,1.4162246679117302e-16,2.220446049250313e-16,6.383240290508407e-18,True,True
CEP,178,pass,2.319781661230813e-05,2.3202210829964542e-05,4.39421765641157e-09,5.546674231027282e-13,0.0,5.551115123125783e-17,0.0,4.440892098500626e-15,nan,2.220446049250313e-15,2.374742512692411e-16,4.9565616954389095e-15,9.016132927493864e-17,1.929890143517001e-16,0.0,5.204170427930421e-17,True,True
CEP,179,pass,2.3345279924424922e-05,2.3385614718929304e-05,4.033479450438193e-08,1.0835776720341528e-13,2.220446049250313e-16,2.7755575615628914e-17,0.0,1.7763568394002505e-15,nan,1.5987211554602254e-14,1.9672712870690176e-16,2.9728335397802206e-15,2.285896234387753e-16,3.215777164000359e-16,2.220446049250313e-16,1.3877787807814457e-17,True,True
CEP,180,pass,2.3446053544207146e-05,2.345087442490179e-05,4.8208806946448135e-09,5.417888360170764e-14,0.0,1.457167719820518e-16,4.440892098500626e-16,1.3322676295501878e-15,1.2434497875801753e-13,3.9968028886505635e-15,4.467036149864241e-16,3.919647307789049e-15,1.7034126116952602e-16,1.9825620990197273e-16,0.0,2.6020852139652106e-17,True,True
CEP,181,pass,2.3461994233864303e-05,2.3468586907493538e-05,6.592673629235435e-09,1.554312234475219e-14,1.1102230246251565e-16,1.0408340855860843e-16,0.0,5.329070518200751e-15,4.579447931973846e-12,4.440892098500626e-16,1.7562201491430172e-16,5.370064609618948e-15,2.095156529394929e-16,2.626995062045396e-16,0.0,6.938893903907228e-18,True,True
CEP,182,pass,2.3620043187011497e-05,2.3639915295303737e-05,1.9872108292240398e-08,8.704148513061227e-14,2.220446049250313e-16,2.7755575615628914e-17,0.0,2.3314683517128287e-15,2.1316282072803006e-14,0.0,4.204799378808534e-16,2.2901713947977255e-15,3.1522842088518455e-16,8.716877585302702e-17,0.0,2.4290000505655048e-17,True,True
CEP,183,pass,2.3743504904305546e-05,2.3766511858425154e-05,2.3006954119608736e-08,2.744471316873387e-13,2.220446049250313e-16,6.245004513516506e-17,0.0,1.1102230246251565e-15,1.1546319456101628e-14,1.7763568394002505e-15,1.0353262213780838e-16,2.0223513121860736e-15,2.875958206001656e-16,1.110767109974218e-16,0.0,8.673617379884035e-18,True,True
CEP,184,pass,2.3953887812400154e-05,2.395388451881253e-05,3.2935876248529894e-12,2.3292479056635784e-13,2.220446049250313e-16,1.3877787807814457e-17,4.440892098500626e-16,4.884981308350689e-15,3.5559111211114214e-11,8.43769498715119e-15,6.330952426341882e-16,8.431993253391999e-15,5.090824388721682e-16,2.9191621146616215e-16,0.0,5.204170427930421e-17,True,True
CEP,185,pass,2.4135298884009337e-05,2.4144542631221455e-05,9.243747212117626e-09,6.197264923457624e-13,5.551115123125783e-17,1.1449174941446927e-16,0.0,3.1086244689504383e-15,2.842170943040401e-14,7.993605777301127e-15,1.1107054853844305e-15,5.406557520291166e-15,4.3819854980467953e-16,1.5910780025376816e-16,0.0,2.42861286636753e-17,True,True
CEP,186,pass,2.522880038902109e-05,2.5234113257388557e-05,5.312868367468582e-09,2.5757174171303632e-14,2.220446049250313e-16,1.0408340855860843e-16,4.440892098500626e-16,3.9968028886505635e-15,1.0125233984581428e-13,3.1086244689504383e-15,5.295845220532011e-16,4.614764577006657e-15,3.831453444297216e-16,1.9179990199138427e-16,0.0,1.387779352739563e-17,True,True
CEP,187,pass,2.5256669356710226e-05,2.5256671212559034e-05,1.8558488079634117e-12,9.636735853746359e-13,0.0,1.1796119636642288e-16,4.440892098500626e-16,1.7763568394002505e-15,1.482369782479509e-12,6.217248937900877e-15,4.874846943679923e-16,6.421639113764137e-15,2.4634652146746803e-16,2.691229557958029e-16,0.0,2.8514517136368767e-17,True,True
CEP,188,pass,2.528689954162111e-05,2.5286899981158406e-05,4.3953729544909947e-13,9.414691248821327e-13,2.220446049250313e-16,8.326672684688674e-17,0.0,4.884981308350689e-15,nan,3.9968028886505635e-15,7.526540549685721e-17,6.305035275156728e-15,2.3552469980045425e-16,2.1785729328177868e-16,0.0,2.0383000842727483e-17,True,True
CEP,189,pass,2.5544853217263075e-05,2.5544845874581057e-05,7.342682017963398e-12,9.654499422140361e-13,2.220446049250313e-16,1.5265566588595902e-16,0.0,5.10702591327572e-15,nan,8.881784197001252e-16,1.8416699920129104e-16,5.1932568981662195e-15,2.38704015216853e-16,2.510266848885037e-16,2.220446049250313e-16,5.2258544713801314e-17,True,True
CEP,190,pass,2.5604955382285688e-05,2.5604955427804832e-05,4.551914400963142e-14,3.1796787425264483e-13,1.1102230246251565e-16,3.469446951953614e-17,0.0,4.440892098500626e-16,nan,3.1086244689504383e-15,1.0858932121214279e-16,3.0333092159727836e-15,1.3480743845262775e-16,9.147091144522158e-17,0.0,8.673617379884035e-18,True,True
CEP,191,pass,2.6429994314902672e-05,2.643541680857897e-05,5.4224936762992115e-09,6.217248937900877e-13,1.1102230246251565e-16,8.326672684688674e-17,0.0,8.881784197001252e-16,nan,8.881784197001252e-16,4.037628871554519e-17,1.2138322163148915e-15,1.3487368620615707e-16,9.324312914454901e-17,2.220446049250313e-16,6.938893903907228e-18,True,True
CEP,192,pass,2.7018435452941247e-05,2.7022149854727395e-05,3.714401786147903e-09,6.572520305780927e-13,2.220446049250313e-16,2.1510571102112408e-16,0.0,2.6645352591003757e-15,1.9184653865522705e-13,3.1086244689504383e-15,3.10296313030582e-16,3.5497868213737794e-15,4.3928923285546257e-16,2.7168648938881244e-16,4.440892098500626e-16,3.469446951953614e-18,True,True
CEP,193,pass,2.7417706370935768e-05,2.7419973838371803e-05,2.267467436034565e-09,6.643574579356937e-13,2.220446049250313e-16,2.498001805406602e-16,0.0,4.218847493575595e-15,nan,2.6645352591003757e-15,1.989284762597884e-16,4.9658968015168985e-15,2.3471748288275487e-16,2.917040046058722e-16,0.0,1.5612511283791264e-17,True,True
CEP,194,pass,2.7789659731380922e-05,2.7789661825039502e-05,2.0936585798381202e-12,5.062616992290714e-13,1.1102230246251565e-16,1.3877787807814457e-16,4.440892098500626e-16,6.217248937900877e-15,2.4868995751603507e-14,5.062616992290714e-14,1.4393904593295158e-15,1.2565899407317682e-14,5.676850195059837e-16,2.9967594588923696e-16,2.220446049250313e-16,1.0408340855860843e-17,True,True
CEP,195,pass,2.7918681753669183e-05,2.794094240043954e-05,2.2260646770355663e-08,1.8973711490843925e-13,1.3877787807814457e-16,3.209238430557093e-17,4.884981308350689e-15,5.240252676230739e-14,8.348877145181177e-14,3.2866154242583434e-11,1.0153441905171447e-14,1.207142724475161e-13,4.553850762218139e-16,2.8301932312919406e-16,0.0,2.1788772279205736e-18,True,True
CEP,196,pass,2.7921179550749464e-05,2.7926304493997023e-05,5.124943247558633e-09,1.4499512701604544e-13,0.0,2.0816681711721685e-16,0.0,3.9968028886505635e-15,8.526512829121202e-14,4.884981308350689e-15,3.8797874794287073e-16,5.880272553721295e-15,2.8979724218514195e-16,2.920393674969454e-16,2.220446049250313e-16,2.6020855668955815e-17,True,True
CEP,197,pass,2.8127657228149694e-05,2.8127656951815183e-05,2.7633451082920146e-13,5.553335569175033e-13,2.220446049250313e-16,1.3877787807814457e-17,4.440892098500626e-16,4.6629367034256575e-15,1.1569145641487921e-10,3.552713678800501e-15,5.967200992882532e-16,5.834032906507924e-15,4.883584793292372e-16,1.8789728049790361e-16,0.0,5.204170427930421e-18,True,True
CEP,198,pass,2.8452282831992193e-05,2.8460432552779302e-05,8.149720787109516e-09,5.666578317686799e-13,0.0,6.938893903907228e-17,0.0,8.326672684688674e-16,nan,1.7763568394002505e-15,2.3910463544151976e-16,8.491918999242585e-16,2.8361380858431154e-16,1.2420057700394737e-16,0.0,1.3877787807814457e-17,True,True
CEP,199,pass,2.9189357611869582e-05,2.9190580776217168e-05,1.2231643475857368e-09,1.7852386235972517e-13,1.1102230246251565e-16,3.469446951953614e-17,4.440892098500626e-16,6.217248937900877e-15,6.0031979387531464e-12,7.105427357601002e-15,8.678474944763487e-16,9.396977537394892e-15,5.669864318019466e-16,3.363396828968376e-16,0.0,2.3418766925686896e-17,True,True
CEP,200,pass,2.947312597334495e-05,2.9480745325605184e-05,7.619352260235246e-09,1.1901590823981678e-13,1.1102230246251565e-16,1.3877787807814457e-16,4.440892098500626e-16,2.220446049250313e-15,1.0337508626889758e-11,4.440892098500626e-15,4.534965806796101e-16,4.7852304046867976e-15,3.091876479684636e-16,2.0262688282871156e-16,0.0,2.7755575615628914e-17,True,True
CEP,201,pass,3.1167909868901056e-05,3.1171271854479876e-05,3.3619855788202813e-09,4.631850458736153e-13,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-15,8.43769498715119e-15,2.6645352591003757e-15,1.564909037263794e-16,3.1432500083045446e-15,3.834837644303289e-16,2.33150965428689e-16,4.440892098500626e-16,0.0,True,True
CEP,202,pass,3.116876394948509e-05,3.117407163877317e-05,5.307689288081008e-09,2.2648549702353193e-13,2.220446049250313e-16,1.1796119636642288e-16,8.881784197001252e-16,2.886579864025407e-15,1.176836406102666e-13,3.9968028886505635e-15,9.178185785474979e-16,4.739223898455585e-15,6.264263076218659e-16,2.0219495578745908e-16,4.440892098500626e-16,5.0306980803327406e-17,True,True
CEP,203,pass,3.203946382290823e-05,3.205655797433593e-05,1.709415142769899e-08,1.8429702208777599e-13,2.220446049250313e-16,2.0122792321330962e-16,0.0,1.5543122344752192e-15,1.0658141036401503e-14,5.773159728050814e-15,3.0281733681732504e-16,5.990126510174031e-15,3.3537189618722464e-16,3.0063938988989765e-16,2.220446049250313e-16,3.382710778154774e-17,True,True
CEP,204,pass,3.2266480896603333e-05,3.2284821515071727e-05,1.8340618468393188e-08,8.043565813409259e-13,2.706168622523819e-16,3.729655473350135e-17,1.3322676295501878e-15,2.353672812205332e-14,5.5067062021407764e-14,1.4095391520640987e-11,6.016990903536051e-15,5.047899246545627e-14,3.7099466007504798e-16,1.2195424066411378e-16,1.1102230246251565e-16,1.7510922533697983e-18,True,True
CEP,205,pass,3.267871411005707e-05,3.270455171233699e-05,2.5837602279921157e-08,9.343636975245317e-13,3.3306690738754696e-16,1.8735013540549517e-16,0.0,5.773159728050814e-15,1.7763568394002505e-15,2.220446049250313e-15,6.397344083151129e-17,5.949347906951536e-15,2.56293285448053e-16,3.005142444459451e-16,2.220446049250313e-16,2.083474391183281e-17,True,True
CEP,206,pass,3.273214511967382e-05,3.2746729868193825e-05,1.4584748520007906e-08,3.3306690738754696e-14,1.1102230246251565e-16,4.163336342344337e-17,0.0,1.3322676295501878e-15,2.220446049250313e-15,1.7763568394002505e-15,6.693875100596387e-17,2.0730460867780238e-15,1.3294140252491318e-16,1.1852744899238934e-16,8.881784197001252e-16,1.474514954580286e-17,True,True
CEP,207,pass,3.276797841711421e-05,3.276797874407489e-05,3.269606807521086e-13,6.292744103575387e-13,1.1102230246251565e-16,2.0816681711721685e-17,0.0,4.440892098500626e-16,1.2878587085651816e-14,2.6645352591003757e-15,3.368851860548193e-17,2.699293274940103e-15,1.631470669043202e-16,9.995220959555653e-17,0.0,4.9873299934333204e-18,True,True
